Category,Size,Installs,Price,Content Rating,year
GAME,53000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Everyone,2018
GAME,11000.0,100000000,0.0,Everyone,2018
GAME,60000.0,10000000,0.0,Everyone,2018
GAME,57000.0,50000000,0.0,Everyone,2018
GAME,14000.0,1000000,0.0,Everyone,2018
GAME,67000.0,100000000,0.0,Everyone 10+,2018
GAME,33000.0,100000000,0.0,Everyone,2018
GAME,76000.0,1000000000,0.0,Everyone 10+,2018
GAME,74000.0,500000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,40000.0,50000000,0.0,Everyone,2018
GAME,59000.0,50000000,0.0,Teen,2018
GAME,52000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Mature 17+,2018
GAME,22270.54027,100000000,0.0,Everyone,2017
GAME,100000.0,100000000,0.0,Teen,2018
GAME,62000.0,500000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,22270.54027,100000000,0.0,Everyone,2018
GAME,85000.0,100000000,0.0,Everyone,2018
GAME,87000.0,10000000,0.0,Everyone,2018
GAME,33000.0,10000000,0.0,Everyone,2018
GAME,32000.0,50000000,0.0,Teen,2018
GAME,40000.0,10000000,0.0,Teen,2018
GAME,29000.0,1000000,0.0,Everyone,2018
GAME,40000.0,10000000,0.0,Teen,2018
GAME,24000.0,5000000,0.0,Everyone 10+,2018
GAME,38000.0,5000000,0.0,Everyone,2018
GAME,52000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,1000000,0.0,Everyone,2018
GAME,54000.0,1000000,0.0,Everyone,2018
GAME,71000.0,10000000,0.0,Everyone,2018
GAME,73000.0,10000000,0.0,Everyone,2018
GAME,57000.0,50000000,0.0,Everyone,2018
GAME,38000.0,500000,0.0,Everyone,2018
GAME,62000.0,1000000,0.0,Everyone,2018
GAME,95000.0,100000000,0.0,Everyone,2018
GAME,16000.0,5000000,0.0,Everyone,2018
GAME,39000.0,5000000,0.0,Everyone,2018
GAME,78000.0,10000000,0.0,Everyone,2018
GAME,36000.0,50000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,31000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone 10+,2018
GAME,98000.0,10000000,0.0,Everyone 10+,2018
GAME,24000.0,50000000,0.0,Everyone 10+,2018
GAME,85000.0,10000000,0.0,Teen,2018
GAME,33000.0,100000000,0.0,Everyone,2018
GAME,100000.0,5000000,0.0,Everyone,2018
GAME,36000.0,50000000,0.0,Teen,2018
GAME,86000.0,10000000,0.0,Everyone,2018
GAME,80000.0,1000000,0.0,Everyone,2018
GAME,87000.0,10000000,0.0,Everyone,2018
GAME,79000.0,1000000,0.0,Everyone,2018
GAME,30000.0,10000000,0.0,Everyone,2018
GAME,87000.0,10000000,0.0,Teen,2018
GAME,91000.0,5000000,0.0,Teen,2018
GAME,63000.0,10000000,0.0,Teen,2018
GAME,22270.54027,10000000,0.0,Teen,2018
GAME,22270.54027,1000000,0.0,Everyone,2018
GAME,95000.0,5000000,0.0,Teen,2018
GAME,48000.0,5000000,0.0,Teen,2018
GAME,22270.54027,5000000,0.0,Everyone 10+,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,93000.0,5000000,0.0,Everyone,2018
GAME,53000.0,5000000,0.0,Everyone,2018
GAME,82000.0,1000000,0.0,Everyone,2018
GAME,99000.0,5000000,0.0,Teen,2018
GAME,49000.0,10000000,0.0,Everyone,2018
GAME,25000.0,1000000,0.0,Everyone,2018
GAME,22270.54027,1000000,0.0,Everyone,2018
GAME,91000.0,5000000,0.0,Everyone,2018
GAME,52000.0,1000000,0.0,Teen,2018
GAME,56000.0,10000000,0.0,Teen,2018
GAME,56000.0,10000000,0.0,Mature 17+,2018
GAME,85000.0,10000000,0.0,Everyone,2018
GAME,81000.0,1000000,0.0,Teen,2018
GAME,82000.0,1000000,0.0,Teen,2018
GAME,98000.0,5000000,0.0,Teen,2018
GAME,77000.0,10000000,0.0,Everyone 10+,2018
GAME,99000.0,5000000,0.0,Teen,2018
GAME,22270.54027,10000000,0.0,Everyone 10+,2018
GAME,96000.0,100000,0.0,Teen,2018
GAME,96000.0,1000000,0.0,Mature 17+,2018
GAME,82000.0,1000000,0.0,Teen,2018
GAME,70000.0,100000,0.0,Teen,2018
GAME,63000.0,100000,2.99,Everyone,2018
GAME,35000.0,100000,1.99,Everyone 10+,2018
GAME,48000.0,100000,4.99,Everyone,2018
GAME,84000.0,100000,4.99,Teen,2018
GAME,15000.0,100000,4.99,Everyone,2018
GAME,69000.0,100000,5.99,Everyone,2017
GAME,46000.0,100000,6.99,Teen,2016
GAME,15000.0,100000,9.99,Teen,2015
GAME,33000.0,100000,4.99,Everyone,2017
GAME,48000.0,5000000,0.0,Teen,2018
GAME,67000.0,100000000,0.0,Everyone 10+,2018
GAME,74000.0,500000000,0.0,Everyone,2018
GAME,57000.0,100000000,0.0,Everyone,2018
GAME,52000.0,100000000,0.0,Everyone,2018
GAME,25000.0,10000000,0.0,Teen,2018
GAME,22270.54027,10000000,0.0,Teen,2018
GAME,36000.0,50000000,0.0,Teen,2018
GAME,31000.0,10000000,0.0,Teen,2018
GAME,91000.0,5000000,0.0,Teen,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,92000.0,50000000,0.0,Teen,2018
GAME,70000.0,5000000,0.0,Everyone 10+,2018
GAME,93000.0,10000000,0.0,Teen,2018
GAME,52000.0,10000000,0.0,Everyone,2018
GAME,91000.0,5000000,0.0,Everyone,2018
GAME,37000.0,10000000,0.0,Mature 17+,2018
GAME,64000.0,10000000,0.0,Everyone 10+,2018
GAME,35000.0,500000,0.0,Mature 17+,2018
GAME,97000.0,1000000,0.0,Teen,2018
GAME,93000.0,5000000,0.0,Everyone,2018
GAME,28000.0,50000000,0.0,Teen,2018
GAME,83000.0,5000000,0.0,Teen,2018
GAME,99000.0,10000000,0.0,Everyone 10+,2018
GAME,55000.0,500000,0.0,Teen,2018
GAME,82000.0,1000000,0.0,Teen,2018
GAME,14000.0,50000000,0.0,Teen,2018
GAME,81000.0,5000000,0.0,Teen,2018
GAME,22270.54027,1000000,0.0,Teen,2018
GAME,74000.0,500000000,0.0,Everyone,2018
GAME,67000.0,100000000,0.0,Everyone 10+,2018
GAME,52000.0,100000000,0.0,Everyone,2018
GAME,76000.0,1000000000,0.0,Everyone 10+,2018
GAME,67000.0,100000000,0.0,Everyone,2018
GAME,50000.0,1000000,0.0,Mature 17+,2018
GAME,46000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,97000.0,100000000,0.0,Everyone 10+,2018
GAME,98000.0,100000000,0.0,Everyone 10+,2018
GAME,70000.0,100000000,0.0,Everyone,2018
GAME,69000.0,100000000,0.0,Everyone 10+,2018
GAME,3900.0,10000000,0.0,Everyone,2018
GAME,7800.0,5000000,0.0,Everyone,2018
GAME,18000.0,1000000,0.0,Everyone,2018
GAME,24000.0,500000000,0.0,Everyone,2018
GAME,62000.0,500000000,0.0,Everyone,2018
GAME,11000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,87000.0,10000000,0.0,Everyone,2018
GAME,99000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Everyone,2017
GAME,82000.0,100000000,0.0,Everyone,2018
GAME,94000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,96000.0,100000000,0.0,Everyone,2018
GAME,75000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,14000.0,1000000,0.0,Everyone,2017
GAME,59000.0,50000000,0.0,Teen,2018
GAME,74000.0,100000000,0.0,Everyone,2018
GAME,29000.0,10000000,0.0,Everyone,2018
GAME,17000.0,10000000,0.0,Everyone,2018
GAME,97000.0,100000000,0.0,Everyone,2018
GAME,78000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,22270.54027,500000000,0.0,Everyone,2018
GAME,63000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Mature 17+,2018
GAME,25000.0,10000000,0.0,Everyone,2018
GAME,29000.0,5000000,0.0,Everyone,2018
GAME,72000.0,10000000,0.0,Teen,2017
GAME,22270.54027,100000000,0.0,Everyone 10+,2018
GAME,53000.0,100000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,76000.0,1000000000,0.0,Everyone 10+,2018
GAME,33000.0,100000000,0.0,Everyone,2018
GAME,60000.0,100000000,0.0,Everyone,2018
GAME,62000.0,500000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Everyone,2017
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,78000.0,100000000,0.0,Everyone,2018
GAME,75000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Mature 17+,2018
GAME,70000.0,50000000,0.0,Everyone 10+,2018
GAME,99000.0,50000000,0.0,Teen,2017
GAME,99000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,27000.0,50000000,0.0,Teen,2018
GAME,70000.0,10000000,0.0,Everyone,2017
GAME,88000.0,100000000,0.0,Everyone 10+,2018
GAME,63000.0,10000000,0.0,Everyone,2018
GAME,82000.0,10000000,0.0,Teen,2018
GAME,48000.0,5000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Mature 17+,2018
GAME,31000.0,10000000,0.0,Teen,2018
GAME,23000.0,50000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,59000.0,10000000,0.0,Everyone 10+,2018
GAME,39000.0,10000000,0.0,Teen,2017
GAME,54000.0,10000000,0.0,Teen,2017
GAME,48000.0,10000000,0.0,Everyone,2017
GAME,22270.54027,100000,0.0,Everyone,2018
GAME,30000.0,10000000,0.0,Everyone 10+,2018
GAME,66000.0,10000000,0.0,Teen,2017
GAME,32000.0,100000000,0.0,Everyone,2018
GAME,50000.0,1000000,0.0,Mature 17+,2018
GAME,53000.0,100000000,0.0,Teen,2018
GAME,61000.0,1000000,0.0,Everyone 10+,2018
GAME,49000.0,1000000,0.0,Everyone 10+,2018
GAME,38000.0,5000000,0.0,Teen,2018
GAME,20000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone 10+,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,66000.0,10000000,0.0,Everyone 10+,2017
GAME,57000.0,100000000,0.0,Teen,2018
GAME,95000.0,5000000,0.0,Everyone,2018
GAME,22270.54027,5000000,0.0,Mature 17+,2018
GAME,22270.54027,10000000,0.0,Teen,2018
GAME,32000.0,100000,0.0,Everyone 10+,2018
GAME,33000.0,50000000,0.0,Everyone 10+,2018
GAME,66000.0,5000000,0.0,Teen,2018
GAME,75000.0,50000000,0.0,Teen,2018
GAME,29000.0,10000000,0.0,Everyone,2018
GAME,74000.0,500000000,0.0,Everyone,2018
GAME,69000.0,100000000,0.0,Everyone 10+,2018
GAME,7800.0,5000000,0.0,Everyone,2018
GAME,33000.0,100000000,0.0,Everyone,2018
GAME,52000.0,100000000,0.0,Everyone,2018
GAME,50000.0,10000000,0.0,Everyone,2018
GAME,46000.0,10000000,0.0,Everyone,2018
GAME,12000.0,10000000,0.0,Everyone,2018
GAME,41000.0,5000000,0.0,Everyone,2018
GAME,63000.0,10000000,0.0,Everyone,2018
GAME,53000.0,100000000,0.0,Everyone,2018
GAME,63000.0,100000000,0.0,Everyone,2018
GAME,99000.0,50000000,0.0,Teen,2017
GAME,22270.54027,5000000,0.0,Everyone,2018
GAME,20000.0,10000000,0.0,Everyone,2018
GAME,11000.0,100000000,0.0,Everyone,2018
GAME,75000.0,10000000,0.0,Everyone,2018
GAME,13000.0,10000000,0.0,Teen,2018
GAME,46000.0,100000000,0.0,Everyone,2018
GAME,78000.0,50000000,0.0,Everyone,2018
GAME,49000.0,100000000,0.0,Everyone,2018
GAME,14000.0,1000000,0.0,Everyone,2017
GAME,100000.0,100000000,0.0,Teen,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,97000.0,100000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,22270.54027,100000000,0.0,Everyone,2018
GAME,15000.0,5000000,0.0,Everyone,2018
GAME,33000.0,10000000,0.0,Everyone,2018
GAME,22270.54027,1000000,0.0,Everyone,2017
GAME,70000.0,50000000,0.0,Everyone 10+,2018
GAME,10000.0,10000000,0.0,Everyone,2018
GAME,77000.0,10000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Teen,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,4900.0,5000000,0.0,Everyone,2018
GAME,22270.54027,10000000,0.0,Everyone,2018
GAME,25000.0,10000000,0.0,Everyone,2018
GAME,96000.0,100000000,0.0,Everyone,2018
GAME,23000.0,5000000,0.0,Everyone 10+,2018
GAME,51000.0,10000000,0.0,Everyone,2018
GAME,96000.0,100000000,0.0,Everyone 10+,2018
GAME,22270.54027,100000000,0.0,Everyone 10+,2018
GAME,22270.54027,50000000,0.0,Mature 17+,2018
GAME,22270.54027,50000000,0.0,Everyone,2018
GAME,70000.0,100000000,0.0,Everyone,2018
GAME,38000.0,50000000,0.0,Everyone,2016
GAME,24000.0,10000000,0.0,Everyone,2018
FAMILY,22270.54027,50000000,0.0,Everyone,2018
FAMILY,20000.0,10000000,0.0,Everyone,2018
FAMILY,67000.0,100000000,0.0,Everyone 10+,2018
FAMILY,19000.0,1000000,0.0,Everyone,2018
FAMILY,51000.0,5000000,0.0,Everyone,2018
FAMILY,22000.0,5000000,0.0,Everyone,2018
FAMILY,46000.0,1000000,0.0,Everyone,2018
FAMILY,21000.0,1000000,0.0,Everyone,2018
FAMILY,39000.0,5000000,0.0,Everyone,2018
FAMILY,23000.0,1000000,0.0,Everyone,2018
FAMILY,26000.0,100000,0.0,Everyone,2018
FAMILY,39000.0,5000000,0.0,Everyone,2018
FAMILY,24000.0,50000000,0.0,Everyone,2018
FAMILY,15000.0,1000000,0.0,Everyone,2018
FAMILY,20000.0,500000,0.0,Everyone,2018
FAMILY,24000.0,10000000,0.0,Everyone,2018
FAMILY,44000.0,500000,0.0,Everyone,2018
FAMILY,38000.0,5000000,0.0,Everyone,2018
FAMILY,52000.0,1000000,0.0,Everyone,2018
FAMILY,14000.0,500000,0.0,Everyone,2018
FAMILY,49000.0,10000000,0.0,Everyone,2018
FAMILY,8900.0,500000,0.0,Everyone,2018
FAMILY,22270.54027,1000000,0.0,Everyone,2018
FAMILY,56000.0,50000000,0.0,Everyone,2017
FAMILY,99000.0,10000000,0.0,Everyone,2018
FAMILY,10000.0,1000000,0.0,Everyone,2017
FAMILY,6900.0,10000000,0.0,Everyone,2018
FAMILY,20000.0,5000000,0.0,Everyone,2018
FAMILY,10000.0,1000000,0.0,Everyone,2018
FAMILY,19000.0,5000000,0.0,Everyone,2018
FAMILY,33000.0,500000,0.0,Everyone,2018
FAMILY,85000.0,10000000,0.0,Everyone,2018
FAMILY,48000.0,1000000,0.0,Everyone,2018
FAMILY,9600.0,1000000,0.0,Everyone,2017
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,15000.0,10000000,0.0,Everyone,2017
FAMILY,22270.54027,100000000,0.0,Everyone 10+,2018
FAMILY,50000.0,10000000,0.0,Everyone,2018
FAMILY,51000.0,10000000,0.0,Everyone,2017
FAMILY,24000.0,1000000,0.0,Everyone,2018
FAMILY,13000.0,10000000,0.0,Everyone,2018
FAMILY,16000.0,1000000,0.0,Everyone,2018
FAMILY,22270.54027,100000000,0.0,Everyone,2018
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,63000.0,100000,0.0,Everyone 10+,2018
FAMILY,15000.0,5000000,0.0,Everyone,2017
FAMILY,26000.0,100000,0.0,Everyone,2018
FAMILY,81000.0,10000,0.0,Everyone,2018
FAMILY,79000.0,5000,3.99,Everyone,2018
FAMILY,22270.54027,5000000,0.0,Everyone,2018
FAMILY,94000.0,100000,0.0,Everyone,2018
FAMILY,46000.0,1000000,0.0,Everyone,2018
FAMILY,43000.0,1000000,0.0,Everyone,2018
FAMILY,45000.0,5000000,0.0,Everyone,2018
FAMILY,91000.0,1000000,0.0,Everyone,2018
FAMILY,91000.0,1000000,0.0,Everyone,2018
FAMILY,53000.0,1000000,0.0,Everyone,2018
FAMILY,28000.0,1000000,0.0,Everyone,2018
FAMILY,26000.0,5000000,0.0,Everyone,2018
FAMILY,56000.0,500000,0.0,Everyone,2018
FAMILY,80000.0,500000,0.0,Everyone,2018
FAMILY,60000.0,1000000,0.0,Everyone,2018
FAMILY,22270.54027,1000000,0.0,Everyone 10+,2018
FAMILY,67000.0,50000,0.0,Everyone,2018
FAMILY,78000.0,1000000,0.0,Everyone,2018
FAMILY,27000.0,1000000,0.0,Everyone,2018
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,63000.0,100000,0.0,Everyone 10+,2018
FAMILY,26000.0,100000,0.0,Everyone,2018
FAMILY,46000.0,500000,0.0,Everyone,2018
FAMILY,83000.0,500000,0.0,Everyone,2018
FAMILY,60000.0,5000,2.99,Everyone,2018
FAMILY,44000.0,1000,3.99,Everyone,2018
FAMILY,82000.0,500,2.99,Everyone,2018
FAMILY,67000.0,100000000,0.0,Everyone 10+,2018
FAMILY,99000.0,10000000,0.0,Everyone,2018
FAMILY,22270.54027,100000000,0.0,Everyone 10+,2018
FAMILY,24000.0,10000000,0.0,Everyone,2018
FAMILY,78000.0,1000000,0.0,Everyone,2017
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,22270.54027,100000,0.0,Everyone,2018
FAMILY,51000.0,10000000,0.0,Everyone,2017
FAMILY,94000.0,1000000,0.0,Everyone,2018
FAMILY,16000.0,5000000,0.0,Everyone,2017
FAMILY,93000.0,500000,0.0,Everyone,2017
FAMILY,77000.0,10000000,0.0,Everyone,2018
FAMILY,32000.0,1000000,0.0,Everyone,2018
FAMILY,58000.0,1000000,0.0,Everyone,2018
FAMILY,48000.0,100000,0.0,Everyone,2018
FAMILY,69000.0,50000,0.0,Everyone,2018
FAMILY,73000.0,50000000,0.0,Everyone,2018
FAMILY,99000.0,500000,0.0,Everyone,2017
FAMILY,16000.0,10000000,0.0,Everyone,2017
FAMILY,54000.0,500000,0.0,Everyone 10+,2018
FAMILY,56000.0,1000000,0.0,Everyone,2017
FAMILY,68000.0,10000000,0.0,Everyone,2018
FAMILY,25000.0,1000000,0.0,Everyone,2018
FAMILY,7000.0,100000,0.0,Everyone,2018
FAMILY,54000.0,5000000,0.0,Everyone,2018
FAMILY,51000.0,1000000,0.0,Everyone,2017
FAMILY,22270.54027,1000000,0.0,Everyone,2018
FAMILY,48000.0,10000000,0.0,Everyone,2017
FAMILY,44000.0,1000000,0.0,Everyone,2018
FAMILY,8700.0,10000000,0.0,Everyone,2018
FAMILY,91000.0,10000000,0.0,Everyone,2018
FAMILY,97000.0,50000000,0.0,Everyone,2017
FAMILY,26000.0,10000000,0.0,Everyone,2018
FAMILY,16000.0,5000000,0.0,Everyone,2018
FAMILY,22270.54027,100000,0.0,Everyone,2018
FAMILY,53000.0,10000000,0.0,Everyone,2016
FAMILY,95000.0,5000000,0.0,Everyone,2018
FAMILY,83000.0,10000000,0.0,Everyone,2018
FAMILY,78000.0,1000000,0.0,Everyone,2017
FAMILY,56000.0,50000000,0.0,Everyone,2017
FAMILY,21000.0,1000000,0.0,Everyone,2018
FAMILY,26000.0,10000000,0.0,Everyone,2018
FAMILY,60000.0,1000000,0.0,Everyone,2017
FAMILY,22000.0,10000000,0.0,Everyone,2018
FAMILY,95000.0,5000000,0.0,Everyone,2018
FAMILY,48000.0,10000000,0.0,Everyone,2017
FAMILY,58000.0,10000000,0.0,Everyone,2017
FAMILY,91000.0,10000000,0.0,Everyone,2018
FAMILY,22000.0,5000000,0.0,Everyone,2018
FAMILY,36000.0,1000000,0.0,Everyone,2016
FAMILY,37000.0,50000000,0.0,Everyone,2018
FAMILY,70000.0,1000000,0.0,Everyone,2017
FAMILY,34000.0,10000000,0.0,Everyone,2018
FAMILY,49000.0,500000,0.0,Everyone 10+,2018
FAMILY,9800.0,500000,0.0,Everyone,2016
FAMILY,37000.0,500000,0.0,Everyone,2018
FAMILY,22270.54027,100000,0.0,Everyone,2018
FAMILY,55000.0,100000,0.0,Everyone,2016
FAMILY,84000.0,1000000,0.0,Everyone,2018
FAMILY,16000.0,10000,0.0,Everyone,2017
FAMILY,92000.0,10000000,0.0,Everyone,2018
FAMILY,57000.0,500000,0.0,Everyone,2018
FAMILY,22270.54027,100000,3.99,Everyone,2017
FAMILY,24000.0,500000,3.99,Everyone,2018
FAMILY,6900.0,10000,4.99,Everyone,2015
FAMILY,44000.0,10000,3.99,Everyone,2015
FAMILY,11000.0,1000,2.99,Everyone,2017
FAMILY,16000.0,10000000,0.0,Everyone,2018
FAMILY,17000.0,5000000,0.0,Everyone,2017
FAMILY,18000.0,1000000,0.0,Everyone,2017
FAMILY,16000.0,1000000,0.0,Everyone,2018
FAMILY,19000.0,1000000,0.0,Everyone,2018
FAMILY,1600.0,100000,0.0,Everyone,2018
FAMILY,47000.0,100000,0.0,Everyone,2018
FAMILY,16000.0,50000,0.0,Everyone,2017
FAMILY,14000.0,500000,0.0,Everyone,2018
FAMILY,22270.54027,100000,0.0,Everyone,2018
FAMILY,75000.0,5000000,0.0,Everyone,2018
FAMILY,25000.0,1000,0.0,Everyone,2017
FAMILY,5700.0,100000,0.0,Everyone,2016
FAMILY,22270.54027,1000,7.49,Everyone,2018
FAMILY,17000.0,50000,0.0,Everyone,2018
FAMILY,3500.0,1000,2.99,Everyone,2018
FAMILY,16000.0,100,0.99,Everyone,2018
FAMILY,42000.0,100,0.99,Everyone,2015
FAMILY,47000.0,1000,0.99,Everyone,2014
FAMILY,67000.0,5000,4.99,Everyone,2017
FAMILY,26000.0,5000,2.99,Everyone,2018
FAMILY,72000.0,1000,4.99,Everyone,2018
FAMILY,37000.0,10000,2.99,Everyone,2016
FAMILY,1200.0,10000,4.99,Everyone,2016
FAMILY,17000.0,5000,4.99,Everyone,2015
FAMILY,19000.0,10000000,0.0,Everyone,2018
FAMILY,23000.0,1000000,0.0,Everyone,2015
FAMILY,25000.0,1000000,0.0,Everyone,2018
FAMILY,83000.0,1000000,0.0,Everyone,2016
FAMILY,94000.0,100000,0.0,Everyone,2018
FAMILY,97000.0,100000,0.0,Everyone,2016
FAMILY,37000.0,100000,0.0,Everyone,2013
FAMILY,92000.0,5000000,0.0,Everyone,2018
FAMILY,48000.0,100000,0.0,Everyone,2017
FAMILY,12000.0,1000,2.99,Everyone,2018
FAMILY,15000.0,10000,2.99,Everyone,2017
FAMILY,83000.0,10000,3.99,Everyone,2016
FAMILY,9500.0,50000,3.99,Everyone,2014
FAMILY,19000.0,10000000,0.0,Everyone,2018
FAMILY,23000.0,1000000,0.0,Everyone,2015
FAMILY,25000.0,1000000,0.0,Everyone,2018
FAMILY,83000.0,1000000,0.0,Everyone,2016
FAMILY,94000.0,100000,0.0,Everyone,2018
FAMILY,97000.0,100000,0.0,Everyone,2016
FAMILY,37000.0,100000,0.0,Everyone,2013
FAMILY,92000.0,5000000,0.0,Everyone,2018
FAMILY,48000.0,100000,0.0,Everyone,2017
FAMILY,12000.0,1000,2.99,Everyone,2018
FAMILY,15000.0,10000,2.99,Everyone,2017
FAMILY,83000.0,10000,3.99,Everyone,2016
FAMILY,9500.0,50000,3.99,Everyone,2014
FAMILY,67000.0,100000000,0.0,Everyone 10+,2018
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,22270.54027,50000000,0.0,Everyone,2018
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,63000.0,5000000,0.0,Everyone,2018
FAMILY,49000.0,10000000,0.0,Everyone,2018
FAMILY,14000.0,5000000,0.0,Everyone,2017
FAMILY,58000.0,10000000,0.0,Everyone,2018
FAMILY,22000.0,5000000,0.0,Everyone,2018
FAMILY,15000.0,5000000,0.0,Everyone,2017
FAMILY,22270.54027,100000000,0.0,Everyone,2018
FAMILY,50000.0,5000000,0.0,Everyone,2018
FAMILY,59000.0,10000000,0.0,Everyone,2018
FAMILY,34000.0,10000000,0.0,Everyone,2018
FAMILY,22270.54027,5000000,0.0,Everyone,2018
FAMILY,54000.0,1000000,0.0,Everyone,2016
FAMILY,53000.0,10000000,0.0,Everyone,2016
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,22270.54027,5000000,0.0,Everyone,2018
FAMILY,37000.0,50000000,0.0,Everyone,2018
FAMILY,25000.0,10000000,0.0,Everyone 10+,2018
FAMILY,26000.0,5000000,0.0,Everyone,2018
FAMILY,61000.0,1000000,0.0,Everyone,2018
FAMILY,58000.0,10000000,0.0,Everyone,2017
FAMILY,91000.0,5000000,0.0,Everyone,2018
FAMILY,17000.0,1000000,0.0,Everyone,2016
FAMILY,83000.0,1000000,0.0,Everyone,2016
FAMILY,17000.0,1000000,0.0,Everyone,2016
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,64000.0,1000000,0.0,Everyone,2016
FAMILY,41000.0,1000000,0.0,Everyone,2017
FAMILY,58000.0,5000000,0.0,Everyone,2018
FAMILY,23000.0,5000000,0.0,Everyone,2018
FAMILY,71000.0,10000000,0.0,Everyone,2018
FAMILY,22270.54027,10000000,0.0,Everyone,2018
FAMILY,22270.54027,10000000,6.99,Everyone 10+,2018
FAMILY,23000.0,1000000,2.99,Everyone 10+,2016
MEDICAL,12000.0,100000,9.0,Everyone,2018
MEDICAL,22270.54027,10000,0.99,Everyone,2014
MEDICAL,2900.0,10000,5.49,Everyone,2018
MEDICAL,25000.0,10000,9.99,Everyone,2016
MEDICAL,22270.54027,10000,6.99,Everyone,2017
MEDICAL,20000.0,10000,10.0,Everyone 10+,2017
MEDICAL,21000.0,5000,3.99,Everyone,2017
MEDICAL,5400.0,5000,5.99,Everyone,2018
MEDICAL,25000.0,100000,24.99,Everyone,2018
MEDICAL,42000.0,50000,11.99,Mature 17+,2014
MEDICAL,32000.0,1000,79.99,Everyone,2018
MEDICAL,1800.0,10000,11.99,Everyone,2018
MEDICAL,33000.0,50000,2.99,Everyone,2018
MEDICAL,3800.0,1000,16.99,Everyone,2017
MEDICAL,5800.0,1000,3.99,Everyone,2018
MEDICAL,9500.0,10000,2.99,Everyone,2018
MEDICAL,19000.0,1000,9.99,Everyone,2018
MEDICAL,22270.54027,1000,3.99,Everyone,2017
MEDICAL,5000.0,1000,14.99,Everyone,2018
MEDICAL,23000.0,100,2.99,Everyone,2018
MEDICAL,22270.54027,5000,3.99,Everyone,2014
MEDICAL,9900.0,5000,2.99,Everyone,2017
MEDICAL,24000.0,500,1.0,Everyone,2016
MEDICAL,2400.0,1000,29.99,Everyone,2014
MEDICAL,22270.54027,10000,2.99,Everyone,2012
MEDICAL,38000.0,1000,2.99,Teen,2018
MEDICAL,6500.0,100,12.99,Everyone,2018
MEDICAL,14000.0,1000,4.99,Everyone,2015
MEDICAL,1200.0,500,2.99,Everyone,2015
MEDICAL,48000.0,5000,14.99,Everyone,2013
MEDICAL,22270.54027,1000,5.99,Everyone,2015
MEDICAL,22000.0,500,3.49,Everyone,2018
MEDICAL,4800.0,1000,0.99,Everyone,2018
